0.34172,0,0,0,4.865,4.621,5.280,7.290,11.629,27.380
0.0821,0.56796,0,0,0,0,0,0,0,0
0,0.09185,0.86047,0,0,0,0,0,0,0
0,0,0.03805,0.86659,0,0,0,0,0,0
0,0,0,0.07258,0.87218,0,0,0,0,0
0,0,0,0,0.09297,0.87277,0,0,0,0
0,0,0,0,0,0.10785,0.8699,0,0,0
0,0,0,0,0,0,0.11952,0.86519,0,0
0,0,0,0,0,0,0,0.12908,0.85972,0
0,0,0,0,0,0,0,0,0.1372,0.99835
