0.677,0.125,0,0,0,0,0,0,0.15,3.88,5.65
0.044,0.724,0,0,0,0,0,0,0,0,0
0,0.093,0.896,0,0,0,0,0,0,0,0
0,0,0.044,0.919,0,0,0,0,0,0,0
0,0,0,0.022,0.909,0,0,0,0,0,0
0,0,0,0,0.048,0.875,0,0,0,0,0
0,0,0,0,0,0.082,0.836,0,0,0,0
0,0,0,0,0,0,0.121,0.847,0,0,0
0,0,0,0,0,0,0,0.110,0.885,0,0
0,0,0,0,0,0,0,0,0.073,0.923,0
0,0,0,0,0,0,0,0,0,0.034,0.957
